,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
27,《Lovesick Electric》,SONY MUSIC,2009-10-26,午后,场景,Bleed,Hot Chelle Rae,,http://musicdata.baidu.com/data2/lrc/240073964/240073964.lrc,27
27,《小日子》,英皇唱片,2013-08-15,午后,场景,小日子,容祖儿,,http://musicdata.baidu.com/data2/lrc/240805440/240805440.lrc,27
27,国语流行,英皇唱片,2013-08-15,午后,场景,眷,T榜,,http://musicdata.baidu.com/data2/lrc/240805440/240805440.lrc,27
27,国语流行,英皇唱片,2013-08-15,午后,场景,不是故意-TMP,T榜,,http://musicdata.baidu.com/data2/lrc/c4ddae69194c90a0f3d49031184abb97/271977529/271977529.lrc,27
27,国语流行,英皇唱片,2013-08-15,午后,场景,她只是比较坑,T榜,,http://musicdata.baidu.com/data2/lrc/579c84acd2439524279b2311ef2a19e8/271974038/271974038.lrc,27
28,国语流行,英皇唱片,2013-08-15,午后,场景,恐慌症-TMP,T榜,,http://musicdata.baidu.com/data2/lrc/72467a0dc0c97ed6afacc307ee03b323/271976237/271976237.lrc,28
28,独立流行,英皇唱片,2013-08-15,午后,场景,还是爱了,T榜,,http://musicdata.baidu.com/data2/lrc/0651122a4c9703f4582716af5eb89a7a/267539251/267539251.lrc,28
28,国语流行,英皇唱片,2013-08-15,午后,场景,如果-我是一凡天蝎,T榜,,http://musicdata.baidu.com/data2/lrc/e15af180a856061673df749fd795a07c/271975445/271975445.lrc,28
28,爵士流行,英皇唱片,2013-08-15,午后,场景,与寂寞跳舞DEMO,T榜,,http://musicdata.baidu.com/data2/lrc/e185840822adca9f9ebec4848d33f604/271976617/271976617.lrc,28
28,国语流行,英皇唱片,2013-08-15,午后,场景,空,T榜,,http://musicdata.baidu.com/data2/lrc/4b069c69f97c4f4ac535209fa0311171/267056228/267056228.lrc,28
28,独立流行,英皇唱片,2013-08-15,午后,场景,爱拍神操,T榜,,http://musicdata.baidu.com/data2/lrc/4cc3202e5b6f1fe555f629a3519f2747/271974618/271974618.lrc,28
28,《Dreamer》,SONY MUSIC,2010-02-10,午后,场景,Dreamer (Vivo Sonhando),Eliane Elias,,http://musicdata.baidu.com/data2/lrc/240281396/240281396.lrc,28
28,中国城市民谣,SONY MUSIC,2010-02-10,午后,场景,你好，那时-TMP,T榜,,http://musicdata.baidu.com/data2/lrc/45e6df6f8d4637c2ec17f994e7194fad/267543389/267543389.lrc,28
28,独立摇滚,SONY MUSIC,2010-02-10,午后,场景,都别耍流氓,T榜,,http://musicdata.baidu.com/data2/lrc/088cb8efe2df2606f65e796600465235/267542321/267542321.lrc,28
28,乡村民谣,SONY MUSIC,2010-02-10,午后,场景,情不自禁,T榜,,http://musicdata.baidu.com/data2/lrc/748ca97f7e8d71292fca53c91f9fb4bd/267540914/267540914.lrc,28
28,灵魂乐,SONY MUSIC,2010-02-10,午后,场景,时间沉沦,T榜,,http://musicdata.baidu.com/data2/lrc/d0a6e076b36c9c02821a6ef17b02c18b/271975259/271975259.lrc,28
