,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
6,"《Eat Me, Drink Me》",环球唱片,2013-08-20,激情,心情,Evidence,Marilyn Manson,,http://musicdata.baidu.com/data2/lrc/1312196/1312196.lrc,6
6,《The Big Bang》,环球唱片,2006-06-12,激情,心情,Cocaina,Busta Rhymes,,http://musicdata.baidu.com/data2/lrc/118205751/118205751.lrc,6
6,《Spin》,SONY MUSIC,2002-03-18,激情,心情,Heart Attack,Darren Hayes,,http://musicdata.baidu.com/data2/lrc/1291158/1291158.lrc,6
6,《Underclass Hero》,Island Records,2007-06-24,激情,心情,Count Your Last Blessings,Sum 41,,http://musicdata.baidu.com/data2/lrc/1273446/1273446.lrc,6
6,《Evolver》,SONY MUSIC,2008-10-20,激情,心情,Good Morning,John Legend,,http://musicdata.baidu.com/data2/lrc/1267143/1267143.lrc,6
6,《Under My Skin》,SONY MUSIC,2004-05-25,激情,心情,Forgotten,Avril Lavigne,,http://musicdata.baidu.com/data2/lrc/64334523/64334523.lrc,6
6,《The Tension And The Spark》,SONY MUSIC,2004-09-21,激情,心情,Unlovable,Darren Hayes,,http://musicdata.baidu.com/data2/lrc/1241896/1241896.lrc,6
6,《生无所求》,风华秋实,2011-11-18,激情,心情,流浪,汪峰,,http://musicdata.baidu.com/data2/lrc/13771094/13771094.lrc,6
6,《生无所求》,风华秋实,2011-11-18,激情,心情,不经意间,汪峰,,http://musicdata.baidu.com/data2/lrc/13847103/13847103.lrc,6
6,《生无所求》,风华秋实,2011-11-18,激情,心情,一百万吨的信念,汪峰,,http://musicdata.baidu.com/data2/lrc/246646651/246646651.lrc,6
6,《Loves Me Not》,环球唱片,2006-09-29,激情,心情,Loves Me Not,t.A.T.u.,,http://musicdata.baidu.com/data2/lrc/240960487/240960487.lrc,6
6,《Smells Like Children》,环球唱片,2006-01-17,激情,心情,Sweet Dreams,Marilyn Manson,,http://musicdata.baidu.com/data2/lrc/240803112/240803112.lrc,6
6,《I Am Me》,环球唱片,2014-01-07,激情,心情,Coming Back For More,Ashlee Simpson,,http://musicdata.baidu.com/data2/lrc/1180709/1180709.lrc,6
7,《Extreme Behavior》,环球唱片,2013-08-19,激情,心情,Shoulda,Hinder,,http://musicdata.baidu.com/data2/lrc/1176312/1176312.lrc,7
7,《Extreme Behavior》,环球唱片,2013-08-19,激情,心情,Homecoming Queen,Hinder,,http://musicdata.baidu.com/data2/lrc/132462339/132462339.lrc,7
7,《Extreme Behavior》,环球唱片,2013-08-19,激情,心情,Room 21,Hinder,,http://musicdata.baidu.com/data2/lrc/1176227/1176227.lrc,7
7,《Extreme Behavior》,环球唱片,2013-08-19,激情,心情,Better Than Me,Hinder,,http://musicdata.baidu.com/data2/lrc/1176201/1176201.lrc,7
7,《Extreme Behavior》,环球唱片,2013-08-19,激情,心情,By The Way,Hinder,,http://musicdata.baidu.com/data2/lrc/12465474/12465474.lrc,7
7,《Extreme Behavior》,环球唱片,2013-08-19,激情,心情,How Long,Hinder,,http://musicdata.baidu.com/data2/lrc/1176138/1176138.lrc,7
7,《Extreme Behavior》,环球唱片,2013-08-19,激情,心情,Get Stoned,Hinder,,http://musicdata.baidu.com/data2/lrc/1176106/1176106.lrc,7
7,《完整演出》,SONY MUSIC,2007-02-14,激情,心情,文成公主,黄义达,,http://musicdata.baidu.com/data2/lrc/15030557/15030557.lrc,7
7,《Spin》,SONY MUSIC,2002-03-18,激情,心情,Dirty,Darren Hayes,,http://musicdata.baidu.com/data2/lrc/1137474/1137474.lrc,7
7,《Greatest Hits...So Far!!!》,SONY MUSIC,2010-11-15,激情,心情,Sober,P!nk,,http://musicdata.baidu.com/data2/lrc/12635309/12635309.lrc,7
7,《赤裸裸》,红星生产社,1994-06-01,激情,心情,无为,郑钧,,http://musicdata.baidu.com/data2/lrc/240073767/240073767.lrc,7
7,《Come And Get It》,环球唱片,2006-02-02,激情,心情,I Will Be There,Rachel Stevens,,http://musicdata.baidu.com/data2/lrc/12463311/12463311.lrc,7
7,《兄弟情深》,兀丫文化,2011-04-25,激情,心情,祈求来世再续今生缘,龙啸,,http://musicdata.baidu.com/data2/lrc/8e7c7d5994a7433d7b7b4efd88f32402/267338147/267338147.lrc,7
7,《唐朝》,滚石唱片,1992-12-07,激情,心情,太阳,唐朝乐队,,http://musicdata.baidu.com/data2/lrc/240401343/240401343.lrc,7
7,《My Kind Of Christmas》,SONY MUSIC,2000-10-24,激情,心情,This Year,Christina Aguilera,,http://musicdata.baidu.com/data2/lrc/1039654/1039654.lrc,7
7,《The Fame》,环球唱片,2014-04-05,激情,心情,Summerboy,Lady Gaga,,http://musicdata.baidu.com/data2/lrc/239015112/239015112.lrc,7
7,《The Fame》,环球唱片,2014-04-05,激情,心情,Brown Eyes,Lady Gaga,,http://musicdata.baidu.com/data2/lrc/239015045/239015045.lrc,7
7,《The Fame》,环球唱片,2014-04-05,激情,心情,Beautiful Dirty Rich,Lady Gaga,,http://musicdata.baidu.com/data2/lrc/14890210/14890210.lrc,7
7,《The Fame》,环球唱片,2014-04-05,激情,心情,Love Game,Lady Gaga,,http://musicdata.baidu.com/data2/lrc/13918067/13918067.lrc,7
7,《Razorblade Romance》,环球唱片,2009-07-14,激情,心情,Join Me In Death,H.I.M,,http://musicdata.baidu.com/data2/lrc/238959781/238959781.lrc,7
8,《The Best Of Anastacia》,SONY MUSIC,2008-10-27,激情,心情,Boom,Anastacia,,http://musicdata.baidu.com/data2/lrc/238770170/238770170.lrc,8
8,《The Tension And The Spark》,SONY MUSIC,2004-09-21,激情,心情,Dublin Sky,Darren Hayes,,http://musicdata.baidu.com/data2/lrc/238683741/238683741.lrc,8
8,《Horowitz Plays Scriabin》,RCA,1989-08-10,激情,心情,"Sonata No. 5, Op. 53",Vladimir Horowitz,,http://musicdata.baidu.com/data2/lrc/238683741/238683741.lrc,8
8,《The Dark Knight Rises》,SONY MUSIC,2012-07-13,激情,心情,Fear Will Find You,Hans Zimmer,,http://musicdata.baidu.com/data2/lrc/20dba48ebb241772cd3f76179306ffb5/15306046/15306046.lrc,8
8,《台湾男儿任贤齐认真精选辑》,滚石唱片,1999-06-25,激情,心情,只爱你一个人,任贤齐,,http://musicdata.baidu.com/data2/lrc/31533762/31533762.lrc,8
8,《2011 JJ林俊杰 I AM 世界巡回演唱会 小巨蛋 终极典藏版》,海蝶音乐,2011-11-08,激情,心情,曹操,林俊杰,,http://musicdata.baidu.com/data2/lrc/13852725/13852725.lrc,8
8,《诗人的眼泪》,SONY MUSIC,2006-03-16,激情,心情,白色恋人,游鸿明,,http://musicdata.baidu.com/data2/lrc/241654674/241654674.lrc,8
8,《Loose》,环球唱片,2007-03-05,激情,心情,Say It Right,Nelly Furtado,,http://musicdata.baidu.com/data2/lrc/2196671/2196671.lrc,8
8,《Vuelve》,Columbia Records,2002-04-22,激情,心情,"La Copa De La Vida (La Cancion Oficial De La Copa Mundial,Francia'98)",Ricky Martin,,http://musicdata.baidu.com/data2/lrc/0852496fd64d7ccaf9950f3eb16d07bd/277587790/277587790.lrc,8
8,《火力全开》,SONY MUSIC,2011-09-30,激情,心情,在梅边,王力宏,,http://musicdata.baidu.com/data2/lrc/13801019/13801019.lrc,8
8,《换季》,海蝶音乐,2007-05-30,激情,心情,最后一个夏天,金莎,,http://musicdata.baidu.com/data2/lrc/13846505/13846505.lrc,8
8,《Ladies Night》,EMI,2003-11-10,激情,心情,If You Come To Me,Atomic Kitten,,http://musicdata.baidu.com/data2/lrc/15313659/15313659.lrc,8
8,《高手》,EMI,2005-08-03,激情,心情,谁是MVP,潘玮柏,,http://musicdata.baidu.com/data2/lrc/13909696/13909696.lrc,8
8,《冰雪飞洋》,EQ唱片,2007-08-15,激情,心情,飞舞,王冰洋,,http://musicdata.baidu.com/data2/lrc/13801062/13801062.lrc,8
8,《7 Years And 50 Days》,环球唱片,2004-08-23,激情,心情,7 Years And 50 Days,Groove Coverage,,http://musicdata.baidu.com/data2/lrc/14878566/14878566.lrc,8
8,《Sonic Firestorm》,环球唱片,2010-02-22,激情,心情,My Spirit Will Go On,Dragonforce,,http://musicdata.baidu.com/data2/lrc/2160255/2160255.lrc,8
8,《改变自己》,SONY MUSIC,2007-06-28,激情,心情,华人万岁,王力宏,,http://musicdata.baidu.com/data2/lrc/13863415/13863415.lrc,8
8,《Hellbilly Deluxe》,环球唱片,1998-08-24,激情,心情,Superbeast,Rob Zombie,,http://musicdata.baidu.com/data2/lrc/241283376/241283376.lrc,8
8,《All I Ever Wanted》,SONY MUSIC,2009-03-08,激情,心情,Long Shot,Kelly Clarkson,,http://musicdata.baidu.com/data2/lrc/14904138/14904138.lrc,8
8,《爱情诺曼底》,滚石唱片,2003-03-01,激情,心情,爱情诺曼底,黄征,,http://musicdata.baidu.com/data2/lrc/590224/590224.lrc,8
9,《Ananda》,环球唱片,2006-09-25,激情,心情,Ni Una Sola Palabra,Paulina Rubio,,http://musicdata.baidu.com/data2/lrc/8300365/8300365.lrc,9
9,《Follow The Reaper》,环球唱片,2008-04-28,激情,心情,Hate Me,Children Of Bodom,,http://musicdata.baidu.com/data2/lrc/68756974/68756974.lrc,9
9,《不能不爱》,SONY MUSIC,2009-09-25,激情,心情,好心分手,卢巧音,,http://musicdata.baidu.com/data2/lrc/89291721/89291721.lrc,9
9,《7 Years And 50 Days》,环球唱片,2004-08-23,激情,心情,The End,Groove Coverage,,http://musicdata.baidu.com/data2/lrc/8881400/8881400.lrc,9
9,《Naughty But Nice》,环球唱片,2008-04-29,激情,心情,Change,Sarah Connor,,http://musicdata.baidu.com/data2/lrc/14930105/14930105.lrc,9
9,《Fefe Dobson》,环球唱片,2013-08-19,激情,心情,Julia,Fefe Dobson,,http://musicdata.baidu.com/data2/lrc/23006913/23006913.lrc,9
