,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
31,《钻石金选集》,上华唱片,1994-05-01,成名曲,热门,你看你看月亮的脸,孟庭苇,,http://musicdata.baidu.com/data2/lrc/31521705/31521705.lrc,31
31,《新不了情电影原声带》,滚石唱片,1993-11-11,成名曲,热门,新不了情,万芳,,http://musicdata.baidu.com/data2/lrc/31555883/31555883.lrc,31
31,《向左走向右走》,滚石唱片,2004-12-16,成名曲,热门,第一次,光良,,http://musicdata.baidu.com/data2/lrc/31546776/31546776.lrc,31
31,《楠得精选》,恒大音乐,2001-03-01,成名曲,热门,你快回来,孙楠,,http://musicdata.baidu.com/data2/lrc/9e8095e1e6e97245d06395d34e386e99/540354349/540354349.lrc,31
31,《淳剧佳曲》,恒大音乐,2010-01-04,成名曲,热门,陪我看日出,蔡淳佳,,http://musicdata.baidu.com/data2/lrc/31505591/31505591.lrc,31
31,《新台湾女人》,滚石唱片,1999-01-08,成名曲,热门,我是女生,徐怀钰,,http://musicdata.baidu.com/data2/lrc/31507881/31507881.lrc,31
31,《滚石国语1歌》,滚石唱片,1999-11-19,成名曲,热门,情人,杜德伟,,http://musicdata.baidu.com/data2/lrc/31519565/31519565.lrc,31
31,《广告歌曲大赏》,滚石唱片,1999-04-01,成名曲,热门,心太软(劲道清酒广告主题曲),任贤齐,,http://musicdata.baidu.com/data2/lrc/31513333/31513333.lrc,31
31,《大摇大摆 中港台摇滚乐势力(香港版)》,滚石唱片,1999-02-11,成名曲,热门,星星堆满天,杨乃文,,http://musicdata.baidu.com/data2/lrc/31533883/31533883.lrc,31
31,《爱情麻辣烫电影情歌精选》,滚石唱片,1999-11-30,成名曲,热门,星星堆满天,杨乃文,,http://musicdata.baidu.com/data2/lrc/31533882/31533882.lrc,31
31,《爱情麻辣烫电影情歌精选》,滚石唱片,1999-11-30,成名曲,热门,鸭子,苏慧伦,,http://musicdata.baidu.com/data2/lrc/31510465/31510465.lrc,31
31,《唱作人才(香港版)》,滚石唱片,1998-05-01,成名曲,热门,寂寞难耐,李宗盛,,http://musicdata.baidu.com/data2/lrc/31553785/31553785.lrc,31
31,《2021爱你爱一辈子原曲原唱天王世纪情歌典藏》,滚石唱片,2001-02-06,成名曲,热门,浪人情歌,伍佰,,http://musicdata.baidu.com/data2/lrc/31513210/31513210.lrc,31
31,《琪缘(香港版)》,滚石唱片,1996-06-12,成名曲,热门,味道,辛晓琪,,http://musicdata.baidu.com/data2/lrc/31500050/31500050.lrc,31
31,《琪缘(香港版)》,滚石唱片,1996-06-12,成名曲,热门,心太软,任贤齐,,http://musicdata.baidu.com/data2/lrc/31513331/31513331.lrc,31
31,《阿宝》,龙乐文化,2005-03-01,成名曲,热门,山丹丹花开红艳艳,阿宝,,http://musicdata.baidu.com/data2/lrc/31503888/31503888.lrc,31
31,《1姐滚石2000年国台语双赢总霸主(89精选)》,滚石唱片,2001-01-10,成名曲,热门,勇气,梁静茹,,http://musicdata.baidu.com/data2/lrc/31550449/31550449.lrc,31
