,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
17,《The Sound of Revenge》,环球唱片,2013-08-19,校园,场景,Turn It Up,Chamillionaire,,http://musicdata.baidu.com/data2/lrc/2464057/2464057.lrc,17
17,《龙虎人丹》,摩登天空,2006-10-01,校园,场景,Bye Bye Disco,新裤子,,http://musicdata.baidu.com/data2/lrc/240380/240380.lrc,17
17,《依靠 任贤齐 I FEEL GOOD》,滚石唱片,1996-06-01,校园,场景,三分钟,任贤齐,,http://musicdata.baidu.com/data2/lrc/14991252/14991252.lrc,17
17,《雨人》,滚石唱片,2006-03-31,校园,场景,幸福到想哭,周华健,,http://musicdata.baidu.com/data2/lrc/27858112/27858112.lrc,17
17,《爱是我们的》,SONY MUSIC,2003-02-01,校园,场景,绝不能失去你,陈冠宇,,http://musicdata.baidu.com/qukulrc/qq_lyric/9d04f321e86193de44b7ae83eab693fd.lrc,17
17,《下一个天亮》,SONY MUSIC,2008-05-09,校园,场景,爱情讯息,郭静,,http://musicdata.baidu.com/data2/lrc/13994225/13994225.lrc,17
17,《好想你》,福茂唱片,1996-12-05,校园,场景,爱依然执着,王力宏,,http://musicdata.baidu.com/data2/lrc/14932620/14932620.lrc,17
17,《张信哲Jeff情歌精选》,未知,2005-06-10,校园,场景,下一个永远,张信哲,,http://musicdata.baidu.com/data2/lrc/219265/219265.lrc,17
17,《想和你去吹吹风》,环球唱片,1997-08-01,校园,场景,纽约的司机驾着北京的梦,张学友,,http://musicdata.baidu.com/data2/lrc/15264897/15264897.lrc,17
17,《想和你去吹吹风》,环球唱片,1997-08-01,校园,场景,火花,张学友,,http://musicdata.baidu.com/data2/lrc/14889098/14889098.lrc,17
17,《20世纪中华歌坛名人百集珍藏版》,环球唱片,1997-08-01,校园,场景,轻轻地告诉你,杨钰莹,,http://musicdata.baidu.com/data2/lrc/242441098/242441098.lrc,17
17,《Listen Up》,英皇唱片,2004-05-01,校园,场景,我没有,谢霆锋,,http://musicdata.baidu.com/data2/lrc/2116053/2116053.lrc,17
17,《我们的纪念册》,英皇唱片,2002-05-01,校园,场景,友谊第一,Twins,,http://musicdata.baidu.com/data2/lrc/2094972/2094972.lrc,17
17,《玩真的》,天中文化,2002-06-01,校园,场景,爱,苏有朋,,http://musicdata.baidu.com/data2/lrc/2090094/2090094.lrc,17
17,《糖果商店》,北京京文唱片传播有限公司,2004-05-01,校园,场景,颂歌,李骏驹,,http://musicdata.baidu.com/data2/lrc/2090094/2090094.lrc,17
18,《破晓》,滚石唱片,2001-11-30,校园,场景,破晓,黄征,,http://musicdata.baidu.com/data2/lrc/2062627/2062627.lrc,18
18,《破晓》,滚石唱片,2001-11-30,校园,场景,浮游童话,黄征,,http://musicdata.baidu.com/data2/lrc/2062623/2062623.lrc,18
18,《你 朋友》,福茂唱片,2010-05-14,校园,场景,悸动,郭静,,http://musicdata.baidu.com/data2/lrc/13976612/13976612.lrc,18
18,交响乐,福茂唱片,2010-05-14,校园,场景,欢乐颂,贝多芬,,http://musicdata.baidu.com/data2/lrc/6f0c71f4eb174c5dbcfcdb6c6e031843/261502064/261502064.lrc,18
18,国语流行,福茂唱片,2010-05-14,校园,场景,老师您好,李思琳,,http://musicdata.baidu.com/data2/lrc/12476399/12476399.lrc,18
