,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
19,《それぞれの椅子 (TYPE-A)》,SONY MUSIC,2016-05-25,新歌,热门,羽根の記憶,乃木坂46,,http://musicdata.baidu.com/data2/lrc/a236931a2933eea6d11d0589a3a24268/266126161/266126161.lrc,19
19,《幸福在一起 电视原声带》,通力唱片,2016-05-23,新歌,热门,防御,樊凡,,http://musicdata.baidu.com/data2/lrc/381a2d8e69a8b280ca7309d2836558a4/265943608/265943608.lrc,19
19,《 这一生只牵你的手》,爱琴海文化,2016-06-15,新歌,热门,鲜花恋上狗尾草,"贡尕达哇,阿斯满",,http://musicdata.baidu.com/data2/lrc/e3fd9aff4330a92a333e463f7edd271a/266878349/266878349.lrc,19
19,《致敬经典周子雷陶笛作品辑（一）》,烽云音乐,2016-05-24,新歌,热门,黄莺,周子雷,,http://musicdata.baidu.com/data2/lrc/e1a994062da38a94f8a89f9723687c80/266194619/266194619.lrc,19
19,《幸福在一起 电视原声带》,通力唱片,2016-05-23,新歌,热门,爱的正能量,樊凡,,http://musicdata.baidu.com/data2/lrc/3c3c69722d439189da8857af40a4836b/265982985/265982985.lrc,19
19,《百度音乐新歌榜2016—DJ播报》,百度音乐,2016-01-08,新歌,热门,2016第20周 百度音乐新歌榜,DJ枭枭,,http://musicdata.baidu.com/data2/lrc/3c3c69722d439189da8857af40a4836b/265982985/265982985.lrc,19
19,《好姻缘》,中林文化,2016-05-20,新歌,热门,好姻缘,储兰兰,,http://musicdata.baidu.com/data2/lrc/4604d15fe0e1352b6638ecf0435d1436/271974592/271974592.lrc,19
19,《人在酒途》,欧乐文化,2016-06-06,新歌,热门,人在酒途,伊龙,,http://musicdata.baidu.com/data2/lrc/3727b3c9ebddd0f8bba2e2e6ff909555/266502113/266502113.lrc,19
19,《幸福因为有你》,凤凰涅盘,2016-05-20,新歌,热门,幸福因为有你 (DJ黑狼版),星月组合,,http://musicdata.baidu.com/data2/lrc/1bae903b0ffbc07f78499828e880692a/265788890/265788890.lrc,19
19,《それぞれの椅子 (TYPE-A)》,SONY MUSIC,2016-05-25,新歌,热门,悲しみの忘れ方,乃木坂46,,http://musicdata.baidu.com/data2/lrc/1bae903b0ffbc07f78499828e880692a/265788890/265788890.lrc,19
