,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
10,《Update》,华谊兄弟,2007-08-05,情歌,主题,G大调的悲伤,张靓颖,,http://musicdata.baidu.com/data2/lrc/13870392/13870392.lrc,10
10,《Update》,华谊兄弟,2007-08-05,情歌,主题,保鲜期,张靓颖,,http://musicdata.baidu.com/data2/lrc/13870388/13870388.lrc,10
10,《自言自语》,福茂唱片,1995-12-07,情歌,主题,眼泪,范晓萱,,http://musicdata.baidu.com/data2/lrc/13812961/13812961.lrc,10
10,《忘了时间的钟》,SONY MUSIC,1997-11-01,情歌,主题,笑说想,古巨基,,http://musicdata.baidu.com/data2/lrc/260885/260885.lrc,10
10,《Especial Kelly》,SONY MUSIC,2006-12-01,情歌,主题,我不够爱你,陈慧琳,,http://musicdata.baidu.com/data2/lrc/13884544/13884544.lrc,10
11,《一千零一夜》,福茂唱片,1995-09-01,情歌,主题,心要让你听见,邰正宵,,http://musicdata.baidu.com/data2/lrc/13774546/13774546.lrc,11
11,《不可能错过你》,SONY MUSIC,1999-06-22,情歌,主题,流泪手心,王力宏,,http://musicdata.baidu.com/data2/lrc/13824728/13824728.lrc,11
11,《爱的回答》,SONY MUSIC,2007-05-01,情歌,主题,第几次爱上你,辛晓琪,,http://musicdata.baidu.com/data2/lrc/247885/247885.lrc,11
11,《忘了时间的钟》,SONY MUSIC,1997-11-01,情歌,主题,我不睡,古巨基,,http://musicdata.baidu.com/data2/lrc/240096/240096.lrc,11
11,《只要你快乐》,滚石唱片,2005-08-12,情歌,主题,只要你快乐,汪佩蓉,,http://musicdata.baidu.com/data2/lrc/13852622/13852622.lrc,11
11,《我们的纪念日》,福茂唱片,2006-06-09,情歌,主题,黑白配,范玮琪,,http://musicdata.baidu.com/data2/lrc/13772343/13772343.lrc,11
