,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
4,"《Murder, Misery And Then Goodnight》",4AD,1998-10-26,欧美经典,语言&地域,Down In The Willow Garden,Kristin Hersh,,http://musicdata.baidu.com/data2/lrc/9f37d3c74cc652415d21c0f151598cc8/544367847/544367847.lrc,4
4,《TPA Flight 028》,"Orchard Enterprises NY,Inc.",1996-05-07,欧美经典,语言&地域,Puke,Tristan Psionic,,http://musicdata.baidu.com/data2/lrc/9f37d3c74cc652415d21c0f151598cc8/544367847/544367847.lrc,4
5,"《Murder, Misery And Then Goodnight》",4AD,1998-10-26,欧美经典,语言&地域,I Never Will Marry,Kristin Hersh,,http://musicdata.baidu.com/data2/lrc/4ec33e86fcb3bc8d58a05cd33ec39866/544367860/544367860.lrc,5
5,《Alien Lanes》,Matador,1995-04-04,欧美经典,语言&地域,Game of Pricks,Guided By Voices,,http://musicdata.baidu.com/data2/lrc/016553fb8b901b802b9d313bdf12a313/545460010/545460010.lrc,5
5,《Il mio cuore. 25 Italian Greatest Hits》,"Orchard Enterprises NY,Inc.",1997-05-01,欧美经典,语言&地域,The Sounds of Silence,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/016553fb8b901b802b9d313bdf12a313/545460010/545460010.lrc,5
5,《Wild Man Blues》,SONY MUSIC,1998-10-31,欧美经典,语言&地域,After You'Ve Gone,"Eddy Davis,Eddy Davis. The Manhattan Minstrel,Greg Cohen,Woody Allen",,http://musicdata.baidu.com/data2/lrc/12599645/12599645.lrc,5
5,《Heart Of Gold》,SONY MUSIC,1992-01-28,欧美经典,语言&地域,Heart Of Gold,Ellis Marsalis,,http://musicdata.baidu.com/data2/lrc/12598451/12598451.lrc,5
5,《The Post-War Era》,SONY MUSIC,1993-11-27,欧美经典,语言&地域,Pussy Willow,Tommy Dorsey & His Orchestra,,http://musicdata.baidu.com/data2/lrc/12598451/12598451.lrc,5
5,"《Merry Axemas, Volume 2 - More Guitars For Christmas》",SONY MUSIC,1998-11-09,欧美经典,语言&地域,White Christmas,Zakk Wylde,,http://musicdata.baidu.com/data2/lrc/12614120/12614120.lrc,5
5,《Friday Night In San Francisco》,Sony Music,1994-11-29,欧美经典,语言&地域,Mediterranean Sundance / Rio Ancho (Live),"Al Di Meola,John McLaughlin,Paco De Lucía",,http://musicdata.baidu.com/data2/lrc/12614120/12614120.lrc,5
5,《Deep》,Beggars Banquet,1989-05-01,欧美经典,语言&地域,Crystal Wrists,Peter Murphy,,http://musicdata.baidu.com/data2/lrc/dd8d0034ad7831fc785fd9687136d04f/544274422/544274422.lrc,5
5,《Zero Effect Music From The Motion Picture》,SONY MUSIC,1998-01-21,欧美经典,语言&地域,One Dance,Dan Bern,,http://musicdata.baidu.com/data2/lrc/66474458/66474458.lrc,5
5,《Deep》,Beggars Banquet,1989-05-01,欧美经典,语言&地域,Shy,Peter Murphy,,http://musicdata.baidu.com/data2/lrc/608f8de3336cc3ccfa5ce8526f569322/544274421/544274421.lrc,5
5,《Our Love Is Here To Stay》,SONY MUSIC,1997-05-10,欧美经典,语言&地域,Little Girl,"Don Sebesky,John Pizzarelli,Martin Pizzarelli",,http://musicdata.baidu.com/data2/lrc/12604990/12604990.lrc,5
5,《Skydance》,SONY MUSIC,2014-06-09,欧美经典,语言&地域,Children,rodney franklin,,http://musicdata.baidu.com/data2/lrc/12604990/12604990.lrc,5
5,"《Vivaldi Collection: Violin Concertos, Volume I》","Orchard Enterprises NY,Inc.",1992-01-01,欧美经典,语言&地域,"Concerto In A Minor Fl, No. 176, 3. Allegro","Antonio Vivaldi,Shlomo Mintz,Israel Chamber Orchestra",,http://musicdata.baidu.com/data2/lrc/12604990/12604990.lrc,5
5,《Greatest Hits》,SONY MUSIC,1996-08-05,欧美经典,语言&地域,Summertime,Tommy Dorsey & His Orchestra,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,5
5,《Solex Vs. the Hitmeister》,Matador,1998-04-27,欧美经典,语言&地域,One Louder Solex,Solex,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,5
5,《Samedi Soir Sur La Terre》,Columbia,1995-01-01,欧美经典,语言&地域,Les Vidanges du Diable,Francis Cabrel,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,5
5,《Lenox Avenue Breakdown》,Koch Jazz,1978-02-14,欧美经典,语言&地域,Lenox Avenue Breakdown,Arthur Blythe,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,5
5,《Friday Night In San Francisco》,Sony Music,1994-11-29,欧美经典,语言&地域,Short Tales of the Black Forest (Live),"Al Di Meola,John McLaughlin,Paco De Lucía",,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,5
5,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,Every Breath You Take,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,5
6,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,Say Say Say,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,6
