,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
2,《Jazz Showcase》,环球唱片,2006-09-04,萨克斯,热门,St. Thomas,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,2
2,《Jazz Showcase》,环球唱片,2006-09-04,萨克斯,热门,Valse Hot,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,2
2,《Ah Um - 50Th Anniversary (Legacy Edition)》,SONY MUSIC,2009-05-25,萨克斯,热门,Open Letter To Duke,Charles Mingus,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,2
2,《The Essence Of Woody Herman》,SONY MUSIC,1994-02-01,萨克斯,热门,Caldonia,Woody Herman,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,2
3,《Plus Four [Rudy Van Gelder Edition]》,环球唱片,2007-02-05,萨克斯,热门,Valse Hot,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《The Sharon Shannon Collection 1990-2005》,环球唱片,2008-04-24,萨克斯,热门,Cavan Potholes,Sharon Shannon,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《Without A Song: The 9/11 Concert》,环球唱片,2006-05-08,萨克斯,热门,Without A Song,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《More Blues And The Abstract Truth》,环球唱片,1997-03-10,萨克斯,热门,One For Phil,Oliver Nelson,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《More Blues And The Abstract Truth》,环球唱片,1997-03-10,萨克斯,热门,Blues And The Abstract Truth,Oliver Nelson,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《Mambo Diablo》,环球唱片,2008-03-03,萨克斯,热门,Mambo Diablo,Tito Puente,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《Sonny Rollins [2-Fer]》,环球唱片,2007-10-08,萨克斯,热门,Valse Hot,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《Sonny Rollins [2-Fer]》,环球唱片,2007-10-08,萨克斯,热门,Strode Rode,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《Sonny Rollins [2-Fer]》,环球唱片,2007-10-08,萨克斯,热门,St. Thomas,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《Plus Four》,环球唱片,2006-09-11,萨克斯,热门,Valse Hot,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《Filming》,环球唱片,2004-02-23,萨克斯,热门,El,Bugge Wesseltoft,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,3
3,《The Complete Verve Studio Master Takes》,环球唱片,2006-02-02,萨克斯,热门,Blue Moon,Billie Holiday,,http://musicdata.baidu.com/data2/lrc/8073159/8073159.lrc,3
3,《His Best》,环球唱片,2003-09-22,萨克斯,热门,You'Re The One,Jimmy Rogers,,http://musicdata.baidu.com/data2/lrc/12548985/12548985.lrc,3
3,《Breakfast In America》,环球唱片,2014-12-03,萨克斯,热门,The Logical Song,Supertramp,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,3
3,《¡Con Mucho Ritmo! The Very Best Of Tropijazz》,环球唱片,2006-02-02,萨克斯,热门,El Principe,Humberto Ramirez,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,3
3,《Rca Jazz Profile》,SONY MUSIC,2007-10-18,萨克斯,热门,Without A Song,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,3
3,《Rca Jazz Profile》,SONY MUSIC,2007-10-18,萨克斯,热门,St. Thomas,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,3
3,《The Essential Sonny Rollins: The RCA Years》,Sony Music,2006-03-06,萨克斯,热门,St. Thomas,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,3
3,《Concord On A Summer Night》,环球唱片,2008-03-03,萨克斯,热门,Take Five,The Dave Brubeck Quartet,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,3
3,《Yeah!》,SONY MUSIC,2007-10-29,萨克斯,热门,When Sunny Gets Blue,Charlie Rouse,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,3
4,《Out Of Sight: More Sounds From The In Crowd》,环球唱片,2006-08-28,萨克斯,热门,Wang Dang Doodle,Koko Taylor,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,4
4,《The Very Best Of Prestige Records (60Th Anniversary)》,环球唱片,2009-03-23,萨克斯,热门,St. Thomas,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/8048573/8048573.lrc,4
4,《Verve Jazz Masters: The Bossa Nova Story》,环球唱片,1998-11-02,萨克斯,热门,O Grande Amor,Stan Getz,,http://musicdata.baidu.com/data2/lrc/1bad855b0dae307dd5cc206eb95ab532/288819613/288819613.lrc,4
4,《Licensed To Ill》,环球唱片,2000-04-03,萨克斯,热门,Brass Monkey,The Beastie Boys,,http://musicdata.baidu.com/data2/lrc/114857329/114857329.lrc,4
4,《Prestige Profiles》,环球唱片,2006-02-20,萨克斯,热门,St. Thomas,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114857329/114857329.lrc,4
